prefix	input_text	target_text
Data	لَيْسَ لأَحَدٍ مَحَبَّةٌ أَعْظَمُ مِنْ هذِهِ: أَنْ يَبْذِلَ أَحَدٌ حَيَاتَهُ فِدَى أَحِبَّائِهِ.	⳿ⲙⲙⲟⲛ ⲡⲉⲑⲛⲁⲁⲥ ⳿ⲉⲧⲁⲓⲁⲅⲁⲡⲏ ⳿ⲛⲧⲉⲛ ⳿ϩⲗⲓ ϩⲓⲛⲁ ⳿ⲛⲧⲉ ⲟⲩⲁⲓ ⲭⲱ ⳿ⲛⲧⲉϥⲯⲩⲭⲏ ⳿ⲉϫⲉⲛ ⲡⲉϥ⳿ϣⲫⲏⲣ.
Data	فَلَيْسَ عَلَيْنَا إِذَنْ، أَيُّهَا الإِخْوَةُ، أَيُّ الْتِزَامٍ نَحْوَ الْجَسَدِ لِنَعِيشَ بِحَسَبِ الْجَسَدِ.	ϩⲁⲣⲁ ⲟⲩⲛ ⲛⲁ⳿ⲥⲛⲏⲟⲩ ⲟⲩⲟⲛ ⳿ⲉⲣⲟⲛ ϧⲉⲛ ⲥⲁⲣⲝ ⲁⲛ ⲉⲑⲣⲉⲛⲱⲛϧ ⲕⲁⲧⲁ ⲥⲁⲣⲝ.
Data	وَاللهُ قَادِرٌ أَنْ يَجْعَلَ كُلَّ نِعْمَةٍ تَفِيضُ عَلَيْكُمْ، حَتَّى يَكُونَ لَكُمُ اكْتِفَاءٌ كُلِّيٌّ فِي كُلِّ شَيْءٍ وَكُلِّ حِينٍ، فَتَفِيضُوا فِي كُلِّ عَمَلٍ صَالِحٍ؛	ⲟⲩⲟⲛ ⳿ϣϫⲟⲙ ⲇⲉ ⳿ⲙⲫϯ ⲉⲑⲣⲉ ⳿ϩⲙⲟⲧ ⲛⲓⲃⲉⲛ ⳿ⲁϣⲁⲓ ⲛⲱⲧⲉⲛ ϩⲓⲛⲁ ⳿ⲉⲣⲉ ⳿ⲫⲣⲱϣⲓ ϣⲟⲡ ⲛⲱⲧⲉⲛ ϧⲉⲛ ϩⲱⲃ ⲛⲓⲃⲉⲛ ⳿ⲛⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ ⳿ⲛⲧⲉⲧⲉⲛⲉⲣϩⲟⲩ⳿ⲟ ϧⲉⲛ ϩⲱⲃ ⲛⲓⲃⲉⲛ ⳿ⲛⲁⲅⲁⲑⲟⲛ..
Data	الْوَيْلُ لَكُمْ أَيُّهَا الْكَتَبَةُ وَالْفَرِّيسِيُّونَ الْمُنَافِقُونَ! فَإِنَّكُمْ كَالْقُبُورِ الْمُبَيَّضَةِ: تَبْدُو جَمِيلَةً مِنَ الْخَارِجِ، وَلَكِنَّهَا مِنَ الدَّاخِلِ مُمْتَلِئَةٌ بِعِظَامِ الْمَوْتَى وَكُلِّ نَجَاسَةٍ!	ⲟⲩⲟⲓ ⲛⲱⲧⲉⲛ ⲛⲓⲥⲁϧ ⲛⲉⲙ ⲛⲓⲪⲁⲣⲓⲥⲉⲟⲥ ⲛⲓϣⲟⲃⲓ ϫⲉ ⲧⲉⲧⲉⲛ⳿ⲟⲛⲓ ⳿ⲛϩⲁⲛ⳿ⲙϩⲁⲩ ⲉⲩⲟϣϫ ⳿ⲛⲕⲟⲛⲓ⳿ⲁ ⲥⲁⲃⲟⲗ ⲙⲉⲛ ⳿ⲙⲙⲱⲟⲩ ⲥⲉⲟⲩⲱⲛϩ ⳿ⲉⲃⲟⲗ ⳿⳿ⲉⲛⲉⲥⲱⲟⲩ ⲥⲁϧⲟⲩⲛ ⲇⲉ ⳿ⲙⲙⲱⲟⲩ ⲙⲉϩ ⳿ⲛⲕⲁⲥ ⳿ⲛⲣⲉϥⲙⲱⲟⲩⲧ ⲛⲉⲙ ϭⲱϧⲉⲙ ⲛⲓⲃⲉⲛ.
Data	وَفِي الْيَوْمِ التَّالِي أَرَادَ الْقَائِدُ أَنْ يَنْظُرَ فِي حَقِيقَةِ التُّهْمَةِ الَّتِي وَجَّهَهَا الْيَهُودُ إِلَى بُولُسَ، فَفَكَّ قُيُودَهُ، وَأَمَرَ بِإِحْضَارِ رُؤَسَاءِ الْكَهَنَةِ وَأَعْضَاءِ الْمَجْلِسِ الْيَهُودِيِّ جَمِيعاً، وَاسْتَدْعَى بُولُسَ وَأَوْقَفَهُ أَمَامَهُمْ.	ⲡⲉϥⲣⲁⲥϯ ⲇⲉ ⲉϥⲟⲩⲱϣ ⳿ⲉ⳿ⲉⲙⲓ ⳿ⲉⲡⲓⲧⲁϫⲣⲟ ϫⲉ ⲉⲑⲃⲉⲟⲩ ⲁⲩⲉⲣⲕⲁⲧⲏⲅⲟⲣⲓⲛ ⳿ⲉⲣⲟϥ ⳿ⲛϫⲉ ⲛⲓⲒⲟⲩⲇⲁⲓ ⲁϥⲃⲟⲗϥ ⳿ⲉⲃⲟⲗ ⲟⲩⲟϩ ⲁϥⲟⲩⲁϩⲥⲁϩⲛⲓ ⲉⲑⲣⲟⲩ⳿ⲓ ⳿ⲛϫⲉ ⲛⲓ⳿ⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲛⲉⲙ ⲡⲓⲙⲁ⳿ⲛϯϩⲁⲡ ⲧⲏⲣϥ ⲟⲩⲟϩ ⲁϥⲉⲛ Ⲡⲁⲩⲗⲟⲥ ⳿ⲉⲡⲉⲥⲏⲧ ⲁϥⲧⲁϩⲟϥ ⳿ⲉⲣⲁⲧϥ ⳿ⲛϧⲏⲧⲟⲩ
Data	مَعَ أَنَّهُ لَوْ حَكَمْتُ لَجَاءَ حُكْمِي عَادِلاً، لأَنِّي لاَ أَحْكُمُ بِمُفْرَدِي، بَلْ أَنَا وَالآبُ الَّذِي أَرْسَلَنِي.	ⲟⲩⲟϩ ⳿ⲉϣⲱⲡ ⳿ⲁⲛⲟⲕ ⲁⲓϣⲁⲛϯϩⲁⲡ ⲡⲁϩⲁⲡ ⳿ⲁⲛⲟⲕ ⲟⲩⲙⲏⲓ ⲡⲉ ϫⲉ ⳿ⲛϯⲭⲏ ⳿ⲙⲙⲁⲩⲁⲧ ⲁⲛ ⲁⲗⲗⲁ ⳿ⲁⲛⲟⲕ ⲛⲉⲙ ⲫⲏⲉⲧⲁϥⲧⲁⲟⲩⲟⲓ ⳿ⲫⲓⲱⲧ.
Data	وَكَانَ فِيلِكْسُ يَعْرِفُ عَنْ كَثَبٍ أُمُورَ الطَّرِيقِ، فَلَمَّا سَمِعَ دِفَاعَ بُولُسَ أَرْجَأَ إِصْدَارَ الْحُكْمِ، وَقَالَ لِلْوَفْدِ الْمُدَّعِي: «سَأَحْكُمُ فِي دَعْوَاكُمْ عِنْدَمَا يَحْضُرُ الْقَائِدُ لِيسِيَاسُ».	ⲁϥϩⲓⲧⲟⲩ ⲇⲉ ⳿ⲉⲫⲁϩⲟⲩ ⳿ⲛϫⲉ ⲫⲩⲗⲓⲝ ⲉϥ⳿ⲉⲙⲓ ϧⲉⲛ ⲟⲩⲧⲁϫⲣⲟ ⲉⲑⲃⲉ ⲛⲁ ⲡⲓⲙⲱⲓⲧ ⳿ⲉⲁϥϫⲟⲥ ϫⲉ ⳿ⲉϣⲱⲡ ⲁϥϣⲁⲛ⳿ⲓ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲛϫⲉ ⲗⲩⲥⲓⲁⲥ ⲡⲓⲭⲓⲗⲓⲁⲣⲭⲟⲥ ⲉⲓ⳿ⲉ⳿ⲉⲙⲓ ⲉⲑⲃⲉ ⲑⲏⲛⲟⲩ ..
Data	إِنِّي عَالِمٌ بِأَعْمَالِكَ، وَأَعْلَمُ أَنَّكَ لَسْتَ بَارِداً وَلاَ حَارّاً. وَلَيْتَكَ كُنْتَ بَارِداً أَوْ حَارّاً!	ϯⲥⲱⲟⲩⲛ ⳿ⲛⲛⲉⲕ⳿ϩⲃⲏⲟⲩ⳿ⲓ ϫⲉ ⲟⲩⲇⲉ ⳿ⲕϩⲟⲣϣ ⲁⲛ ⲟⲩⲇⲉ ⳿ⲕϧⲏⲙ ⲁⲛ ⳿ⲁⲙⲟⲓ ⲛⲁⲕⲟⲓ ⳿ⲙⲙⲟⲩϩⲱϫ ⲡⲉ ⲓⲉ ⲛⲁⲕⲃⲉⲣⲃⲉⲣ.
Data	وَلكِنْ، أَحِبُّوا أَعْدَاءَكُمْ، وَأَحْسِنُوا الْمُعَامَلَةَ، وَأَقْرِضُوا دُونَ أَنْ تَأْمُلُوا اسْتِيفَاءَ الْقَرْضِ، فَتَكُونَ مُكَافَأَتُكُمْ عَظِيمَةً، وَتَكُونُوا أَبْنَاءَ الْعَلِيِّ، لأَنَّهُ يُنْعِمُ عَلَى نَاكِرِي الْجَمِيلِ وَالأَشْرَارِ.	⳿ⲡⲗⲏⲛ ⲙⲉⲛⲣⲉ ⲉⲧⲉⲛϫⲁϫⲓ ⲟⲩⲟϩ ⲁⲣⲓ ⲡⲉⲑⲛⲁⲛⲉϥ ⲛⲱⲟⲩ ⲟⲩⲟϩ ⲙⲟⲓ ⳿ⲛⲧⲉⲧⲉⲛⲉⲣⲁⲡⲉⲗⲡⲓⲍⲓⲛ ⲁⲛ ⳿ⲛ⳿ϩⲗⲓ ⲟⲩⲟϩ ⳿ϥⲛⲁϣⲱⲡⲓ ⳿ⲛϫⲉ ⲡⲉⲧⲉⲛⲃⲉⲭⲉ ⳿ⲉⲛⲁϣⲱϥ ⲟⲩⲟϩ ⲉⲧⲉⲛⲛⲁϣⲱⲡⲓ ⳿ⲛϣⲏⲣⲓ ⳿ⲙⲡⲉⲧϭⲟⲥⲓ ϫⲉ ⳿ⲛⲑⲟϥ ⲟⲩⲭ̅ⲥ̅ ⲡⲉ ⳿ⲉϫⲉⲛ ⲛⲓⲁⲧ⳿ϩⲙⲟⲧ ⲛⲉⲙ ⲛⲓⲡⲟⲛⲏⲣⲟⲥ.
Data	وَأَمَّا الآنَ، فَانْزِعُوا عَنْكُمْ، أَنْتُمْ أَيْضاً، هذِهِ الْخَطَايَا كُلَّهَا: الْغَضَبَ، النَّقْمَةَ، الْخُبْثَ، التَّجْدِيفَ، الْكَلاَمَ الْقَبِيحَ الْخَارِجَ مِنْ أَفْوَاهِكُمْ.	ϯⲛⲟⲩ ⲇⲉ ⲭⲱ ⳿ⲉ⳿ϧⲣⲏⲓ ϩⲱⲧⲉⲛ ⳿ⲛϩⲱⲃ ⲛⲓⲃⲉⲛ ⲡⲓϫⲱⲛⲧ ⲡⲓ⳿ⲙⲃⲟⲛ ϯⲕⲁⲕⲓⲁ ⲡⲓϫⲉⲟⲩ⳿ⲁ ⲛⲓⲥⲁϫⲓ ⲉⲧϣⲟⲩⲓⲧ ⳿ⲙⲡⲉⲛ⳿ⲑⲣⲟⲩ⳿ⲓ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲣⲱⲧⲉⲛ.
Data	حَاشَا! وَإِلاَّ، فَكَيْفَ يَدِينُ اللهُ الْعَالَمَ؟	⳿ⲙⲙⲟⲛ ⲡⲱⲥ ⲫϯ ⲛⲁϯϩⲁⲡ ⳿ⲉⲡⲓⲕⲟⲥⲙⲟⲥ.
Data	إِنَّ نِهَايَةَ كُلِّ شَيْءٍ قَدْ صَارَتْ قَرِيبَةً. فَتَعَقَّلُوا إِذَنْ، وَكُونُوا مُتَنَبِّهِينَ لِرَفْعِ الصَّلاَةِ دَائِماً.	⳿ⲡϫⲱⲕ ⲇⲉ ⳿ⲛϩⲱⲃ ⲛⲓⲃⲉⲛ ⲁϥϧⲱⲛⲧ ϫⲉⲙⲕⲁϯ ⲟⲩⲛ ⲟⲩⲟϩ ⲣⲱⲓⲥ ϧⲉⲛ ⲛⲓ⳿ⲡⲣⲟⲥⲉⲩⲭⲏ.
Data	أَنْتَ لَمْ تُقَبِّلْنِي قُبْلَةً وَاحِدَةً! أَمَّا هِيَ، فَمُنْذُ دُخُولِي لَمْ تَتَوَقَّفْ عَنْ تَقْبِيلِ قَدَمَيَّ.	⳿ⲙⲡⲉⲕϯ ⳿ⲛⲟⲩⲫⲓ ⳿ⲉⲣⲱⲓ ⲑⲁⲓ ⲇⲉ ⳿ⲛⲑⲟⲥ ⲓⲥϫⲉⲛ ⲉⲧⲁⲓ⳿ⲓ ⳿ⲉϧⲟⲩⲛ ⲙⲡⲉⲥⲭⲁⲧⲟⲧⲥ ⳿ⲉⲃⲟⲗ ⲉⲥϯⲫⲓ ⳿ⲉⲛⲁϭⲁⲗⲁⲩϫ.
Data	فَوَقَعَتْ بَيْنَهُمَا مُشَاجَرَةٌ حَتَّى انْفَصَلَ أَحَدُهُمَا عَنِ الآخَرِ. فَأَخَذَ بَرْنَابَا مَرْقُسَ وَسَافَرَ بَحْراً إِلَى قُبْرُصَ،	ⲁϥϣⲱⲡⲓ ⲇⲉ ⳿ⲛϫⲉ ⲟⲩϫⲱⲛⲧ ϩⲱⲥⲧⲉ ⳿ⲛⲥⲉⲫⲱⲣϫ ⳿ⲉⲃⲟⲗ ⳿ⲛⲛⲟⲩ⳿ⲉⲣⲏⲟⲩ ⲃⲁⲣⲛⲁⲃⲁⲥ ⲇⲉ ⲁϥϭⲓ ⳿ⲙⲙⲁⲣⲕⲟⲥ ⲁϥⲉⲣϩⲱⲧ ⳿ⲉⲕⲩⲡⲣⲟⲥ ..
Data	مَنْ يَقْبَلْكُمْ، يَقْبَلْنِي؛ وَمَنْ يَقْبَلْنِي، يَقْبَلِ الَّذِي أَرْسَلَنِي.	ⲫⲏⲉⲧϣⲱⲡ ⳿ⲙⲙⲱⲧⲉⲛ ⲁϥϣⲱⲡ ⳿ⲙⲙⲟⲓ ⲟⲩⲟϩ ⲫⲏⲉⲧϣⲱⲡ ⳿ⲙⲙⲟⲓ ⲁϥϣⲱⲡ ⳿ⲙⲫⲏ⳿ⲉⲧⲁϥⲧⲁⲟⲩⲟⲓ.
Data	وَكَانَ يَرْتَدِي ثَوْباً مُغَمَّساً بِالدَّمِ؛ أَمَّا اسْمُهُ فَهُوَ «كَلِمَةُ اللهِ»	⳿ⲉⲟⲩⲟⲛ ⲟⲩ⳿ϩⲃⲱⲥ ϩⲓⲱⲧϥ ⲉϥⲛⲟϫϧ ϧⲉⲛ ⳿ⲡ⳿ⲥⲛⲟϥ ⲟⲩⲟϩ ⲉⲩⲙⲟⲩϯ ⳿ⲉⲣⲟϥ ϫⲉ ⳿ⲡⲥⲁϫⲓ ⳿ⲙⲫϯ.
Data	فَلَمَّا رَأَى إِيمَانَهُمْ، قَالَ: «أَيُّهَا الإِنْسَانُ، قَدْ غُفِرَتْ لَكَ خَطَايَاكَ!»	ⲟⲩⲟϩ ⲉⲧⲁϥⲛⲁⲩ ⳿ⲉⲡⲟⲩⲛⲁϩϯ ⲡⲉϫⲁϥ ⳿ⲙⲫⲏⲉⲧϣⲏⲗ ⲉⲃⲟⲗ ϫⲉ ⳿ⲫⲣⲱⲙⲓ ⲥⲉⲭⲏ ⲛⲁⲕ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ ⲛⲉⲕⲛⲟⲃⲓ.
Data	وَطَرَحَهُ فِي الْهَاوِيَةِ وَأَغْلَقَهَا عَلَيْهِ، وَخَتَمَهَا، حَتَّى يَكُفَّ عَنْ تَضْلِيلِ الأُمَمِ، إِلَى أَنْ تَنْقَضِيَ الأَلْفُ سَنَةٍ. وَلَكِنْ لاَبُدَّ مِنْ إِطْلاقِهِ بَعْدَ ذَلِكَ لِمُدَّةٍ قَصِيرَةٍ.	ⲁϥϩⲓⲧϥ ⳿ⲉ⳿ϧⲣⲏⲓ ⳿ⲉ⳿ⲫⲛⲟⲩⲛ ⲁϥⲙⲁ⳿ϣⲑⲁⲙ ⳿ⲉⲣⲱϥ ⲟⲩⲟϩ ⲁϥⲧⲱⲃ ⲥⲁ⳿ⲡϣⲱⲓ ⳿ⲙⲙⲟϥ ϩⲓⲛⲁ ⳿ⲛⲧⲉϥ⳿ϣⲧⲉⲙⲥⲱⲣⲉⲙ ⳿ⲛⲛⲓⲉⲑⲛⲟⲥ ϣⲁⲧⲟⲩϫⲱⲕ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ ⲡⲓϣⲟ ⳿ⲛⲣⲟⲙⲡⲓ ⲟⲩⲟϩ ⲙⲉⲛⲉⲛⲥⲁ ⲛⲁⲓ ϩⲱϯ ⲡⲉ ⳿ⲛⲧⲟⲩⲃⲟⲗϥ ⳿ⲉⲃⲟⲗ ⳿ⲛⲕⲉⲕⲟⲩϫⲓ ⳿ⲛⲥⲏⲟⲩ.
Data	فَيَقِفُونَ عَلَى بُعْدٍ مِنْهَا، خَوْفاً مِنْ عَذَابِهَا، وَهُمْ يَصْرُخُونَ: الْوَيْلُ، الْوَيْلُ، أَيَّتُهَا الْمَدِينَةُ الْعُظْمَى، بَابِلُ الْقَوِيَّةُ! فِي سَاعَةٍ وَاحِدَةٍ حَلَّ بِكِ الْعِقَابُ!	ⲉⲩ⳿ⲉⲟϩⲓ ⳿ⲉⲣⲁⲧⲟⲩ ϩⲓⲫⲟⲩⲉⲓ ⲉⲑⲃⲉ ⳿ⲧϩⲟϯ ⳿ⲛⲧⲉ ⲡⲉⲥ⳿ⲧϩⲉⲙⲕⲟ ⲉⲩϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲟⲩⲟⲓ ⲛⲁⲥ ⲟⲩⲟⲓ ⲛⲁⲥ ϯⲛⲓϣϯ ⳿ⲙⲡⲟⲗⲓⲥ ⲃⲁⲃⲩⲗⲱⲛ ϯⲡⲟⲗⲓⲥ ⲉⲧϫⲉⲣϫⲉⲣ ϧⲉⲛ ⲟⲩⲟⲩⲛⲟⲩ ⲁϥ⳿ⲓ ⳿ⲛϫⲉ ⲡⲉⲥϩⲁⲡ.
Data	فَطَلَبُوا مِنْهُ أَنْ يَقْضِيَ عِنْدَهُمْ فَتْرَةً أَطْوَلَ، فَلَمْ يَقْبَلْ،	ⲉⲩⲧⲱⲃϩ ⲇⲉ ⳿ⲙⲙⲟϥ ϩⲓⲛⲁ ⳿ⲛⲧⲉϥⲉⲣ ⲟⲩⲛⲓϣϯ ⳿ⲛⲥⲏⲟⲩ ϧⲁⲧⲟⲧⲟⲩ ⳿ⲙⲡⲉϥⲟⲩⲱϣ ..
Data	لِتَكُونَ الْحَيَاةُ الأَبَدِيَّةُ لِكُلِّ مَنْ يُؤْمِنُ بِهِ.	ϩⲓⲛⲁ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ⲉⲑⲛⲁϩϯ ⳿ⲉⲣⲟϥ ⳿ⲛⲧⲉϥϭⲓ ⳿ⲙⲡⲓⲱⲛϧ ⳿ⲛ⳿ⲉⲛⲉϩ.
Data	وَبَعْدَ أَنْ تُقْرَأَ هذِهِ الرِّسَالَةُ عَلَيْكُمْ، ابْعَثُوا بِهَا لِتُقْرَأَ عَلَى كَنِيسَةِ مُؤْمِنِي لاَوُدِكِيَّةَ، وَخُذُوا الرِّسَالَةَ الَّتِي عِنْدَهُمْ لِتَقْرَأُوهَا أَنْتُمْ أَيْضاً.	ⲟⲩⲟϩ ⲉϣⲱⲡ ⲁⲩϣⲁⲛⲱϣ ⳿ⲛⲧⲁⲓ⳿ⲉⲡⲓⲥⲧⲟⲗⲏ ϧⲁⲧⲉⲛ ⲑⲏⲛⲟⲩ ⲙⲁⲣⲟⲩⲟϣⲥ ϧⲉⲛ ϯ ⲉⲕ⳿ⲕⲗⲏⲥⲓⲁ ⳿ⲛⲧⲉ ⲗⲁⲟⲇⲓⲕⲓⲁ ⲟⲩⲟϩ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲗⲁⲟⲇⲓⲕⲓⲁ ϩⲓⲛⲁ ⳿ⲛⲑⲱⲧⲉⲛ ⳿ⲛⲧⲉⲧⲉⲛⲱϣ ⳿ⲙⲙⲟⲥ.
Data	وَتَقَدَّمَ إِلَيْهِ بَعْضُ الصَّدُّوقِيِّينَ الَّذِينَ لاَ يُؤْمِنُونَ بِالْقِيَامَةِ، وَسَأَلُوهُ قَائِلِينَ:	ⲟⲩⲟϩ ⲁⲩ⳿ⲓ ϩⲁⲣⲟϥ ⳿ⲛϫⲉ ϩⲁⲛⲤⲁⲇⲇⲟⲩⲕⲉⲟⲥ ⲛⲏⲉⲧϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⳿ⲙⲙⲟⲛ ⳿⳿ⲁⲛⲁⲥⲧⲁⲥⲓⲥ ϣⲟⲡ ⲟⲩⲟϩ ⲛⲁⲩϣⲓⲛⲓ ⳿ⲙⲙⲟϥ ⲡⲉ ⲉⲩϫⲱ ⳿ⲙⲙⲟⲥ.
Data	فَقَالَ: «أُومِنُ يَاسَيِّدُ!» وَسَجَدَ لَهُ.	⳿ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉ ϯⲛⲁϩϯ ⲡⲁ⳪ ⲟⲩⲟϩ ⲁϥⲟⲩⲱϣⲧ ⳿ⲙⲙⲟϥ.
Data	وَقَالَ لَهُ يَسُوعُ: «انْتَبِهْ! لاَ تُخْبِرْ أَحَداً، بَلِ اذْهَبْ وَاعْرِضْ نَفْسَكَ عَلَى الْكَاهِنِ، وَقَدِّمِ الْقُرْبَانَ الَّذِي أَمَرَ بِهِ مُوسَى، فَيَكُونَ ذلِكَ شَهَادَةً لَهُمْ!»	ⲟⲩⲟϩ ⲡⲉϫⲉ Ⲓⲏ̅ⲥ̅ ⲛⲁϥ ϫⲉ ⳿ⲁⲛⲁⲩ ⳿ⲙⲡⲉⲣϫⲟⲥ ⳿ⲛ⳿ϩⲗⲓ ⲁⲗⲗⲁ ⲙⲁϣⲉⲛⲁⲕ ⲙⲁⲧⲁⲙⲉ ⲡⲓⲟⲩⲏⲃ ⳿ⲉⲣⲟⲕ ⲟⲩⲟϩ ⳿ⲁⲛⲓⲟⲩ⳿ⲓ ⳿ⲙⲡⲓⲇⲱⲣⲟⲛ ⳿ⲉϧⲟⲩⲛ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲉⲧⲁ Ⲙⲱ⳿ⲩⲥⲏⲥ ⲟⲩⲁϩⲥⲁϩⲛⲓ ⳿ⲙⲙⲟϥ ⲉⲩⲙⲉⲧⲙⲉⲑⲣⲉ ⲛⲱⲟⲩ.
Data	وَذَاعَ هَذَا الْخَبَرُ عَنْهُ فِي مِنْطَقَةِ الْيَهُودِيَّةِ كُلِّهَا وَفِي جَمِيعِ النَّوَاحِي الْمُجَاوِرَةِ.	ⲟⲩⲟϩ ⲁϥ⳿ⲓ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ ⲡⲓⲥⲁϫⲓ ⲉⲑⲃⲏⲧϥ ϧⲉⲛ ϯⲓⲟⲩⲇⲉ⳿ⲁ ⲧⲏⲣⲥ ⲛⲉⲙ ϯⲡⲉⲣⲓ ⲭⲱⲣⲟⲥ ⲧⲏⲣⲥ.
Data	أَنَا فِيهِمْ، وَأَنْتَ فِيَّ، لِيَكْتَمِلُوا فَيَصِيرُوا وَاحِداً، حَتَّى يَعْرِفَ الْعَالَمُ أَنَّكَ أَرْسَلْتَنِي وَأَنَّكَ أَحْبَبْتَهُمْ كَمَا أَحْبَبْتَنِي.	ϩⲓⲛⲁ ⳿ⲛⲧⲟⲩϣⲱⲡⲓ ⲉⲩϫⲏⲕ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲟⲩⲙⲉⲧⲟⲩⲁⲓ ϩⲓⲛⲁ ⳿ⲛⲧⲉ ⲡⲓⲕⲟⲥⲙⲟⲥ ⳿ⲉⲙⲓ ϫⲉ ⳿ⲛⲑⲟⲕ ⲡⲉⲧⲁⲕⲧⲁⲟⲩⲟⲓ.
Data	لِتَكُنْ مَعَكُمْ نِعْمَةُ الرَّبِّ يَسُوعَ الْمَسِيحِ!	⳿ⲡ⳿ϩⲙⲟⲧ ⳿ⲙⲡⲉⲛ⳪ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⲛⲉⲙⲱⲧⲉⲛ..
Data	ذلِكَ أَنَّ مُؤْمِنِي مُقَاطَعَتَيْ مَقِدُونِيَّةَ وَأَخَائِيَّةَ حَسُنَ لَدَيْهِمْ أَنْ يَجْمَعُوا إِعَانَةً لِلْفُقَرَاءِ بَيْنَ الْقِدِّيسِينَ الَّذِينَ فِي أُورُشَلِيمَ.	ⲁⲩϯⲙⲁϯ ⲅⲁⲣ ⳿ⲛϫⲉ ⲛⲁ⳿ⲑⲙⲁⲕⲉⲇⲟⲛⲓ⳿ⲁ ⲛⲉⲙ ⲁⲭⲁⲓ⳿ⲁ ⲉ⳿ⲓⲣⲓ ⳿ⲛⲟⲩⲙⲉⲧ⳿ϣⲫⲏⲣ ⳿ⲉⲛⲓϩⲏⲕⲓ ⳿ⲛⲧⲉ ⲛⲏⲉⲑⲟⲩⲁⲃ ⲛⲏⲉⲧϧⲉⲛ ⳿ⲓⲗ̅ⲏ̅ⲙ̅.
Data	فَانْتَشَرَ خَبَرُ ذَلِكَ بَيْنَ الْيَهُودِ وَالْيُونَانِيِّينَ السَّاكِنِينَ فِي أَفَسُسَ، فَاسْتَوْلَتِ الرَّهْبَةُ عَلَى الْجَمِيعِ. وَتَمَجَّدَ اسْمُ الرَّبِّ يَسُوعَ.	ⲫⲁⲓ ⲇⲉ ⲁϥϣⲱⲡⲓ ⲉϥⲟⲩⲟⲛϩ ⳿ⲉⲃⲟⲗ ⳿ⲛⲛⲓⲒⲟⲩⲇⲁⲓ ⲧⲏⲣⲟⲩ ⲛⲉⲙ ⲛⲓⲟⲩⲉⲓⲛⲓⲛ ⲉⲧϣⲟⲡ ϧⲉⲛ ⳿ⲉⲫⲉⲥⲟⲥ ⲟⲩⲟϩ ⲟⲩϩⲟϯ ⲁⲥ⳿ⲓ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲡⲉϫⲱⲟⲩ ⲧⲏⲣⲟⲩ ⲟⲩⲟϩ ⲛⲁϥⲛⲏⲟⲩ ⳿ⲛϭⲓⲥⲓ ⳿ⲛϫⲉ ⳿ⲫⲣⲁⲛ ⳿ⲙⲠ⳪ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅.
Data	أَكْرِمِ الأَرَامِلَ اللَّوَاتِي لاَ مُعِيلَ لَهُنَّ.	ⲛⲓⲭⲏⲣⲁ ⲙⲁⲧⲁⲓⲱⲟⲩ ⲛⲏⲉⲧⲉ ⲟⲛⲧⲱⲥ ϩⲁⲛⲭⲏⲣⲁ ⲛⲉ.
Data	فَقَالَ يَسُوعُ: «لَوْ كَانَ اللهُ أَبَاكُمْ لَكُنْتُمْ تُحِبُّونَنِي، لأَنِّي خَرَجْتُ مِنَ اللهِ وَجِئْتُ. لَمْ آتِ مِنْ نَفْسِي، بَلْ هُوَ الَّذِي أَرْسَلَنِي.	ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ⲛϫⲉ Ⲓⲏ̅ⲥ̅ ϫⲉ ⲉⲛⲉ ⲫϯ ⲡⲉⲧⲉⲛⲓⲱⲧ ⲡⲉ ⲛⲁⲣⲉⲧⲉⲛⲛⲁⲙⲉⲛⲣⲓⲧ ⲡⲉ ⳿ⲁⲛⲟⲕ ⲅⲁⲣ ⲉⲧⲁⲓ⳿ⲓ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲫϯ ⲟⲩⲟϩ ⲁⲓ⳿ⲓ ⲟⲩ ⲅⲁⲣ ⲛⲉⲧⲁⲓ⳿ⲓ ⲁⲛ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲟⲧ ⳿ⲙⲙⲁⲩⲁⲧ ⲁⲗⲗⲁ ⳿ⲛⲑⲟϥ ⲡⲉⲧⲁϥⲧⲁⲟⲩⲟⲓ.
